id,agbd
1770,71.756052144088
1840,88.69152275491389
1910,60.30173276533089
1980,60.228596920508366
2050,56.705882352941174
2120,
2190,
2260,
2330,69.16207071769689
2400,88.57751316581935
2470,74.63363104188866
2540,58.07898674705407
2610,118.63506216979884
2680,119.08730326419597
2750,122.98755524284864
2820,58.743516782923116
2890,59.34894466958613
2960,58.86835525683691
3030,137.2951826832145
3100,
3170,
3240,
16,
86,
156,
226,
296,
366,
436,
506,
576,
646,
716,86.04791253120933
786,105.51301690030233
856,93.87502619377705
926,74.69599181238137
996,100.88231999657543
1066,76.74373852973743
1136,89.39821903597283
1206,70.18184208008996
1276,76.21546930968508
1346,91.35388629939898
1416,114.86494437922191
1486,119.63414374242491
1556,118.4889882895158
1626,127.33099535935803
1696,103.39028686186079
1766,78.77969500918122
1836,
1906,
1976,42.766650386461066
2046,45.33972074705414
2116,94.72518885471608
2186,146.50328252133278
2256,125.15663352532687
2326,160.14161012476384
2396,121.88405461127407
2466,96.45957899515344
2536,124.99189418525023
2606,99.13824407448683
2676,77.31499455474446
2746,71.91255477473338
2816,94.80038063659356
2886,95.03169542235803
2956,89.56945226581333
3026,116.82108607412118
3096,88.03670197999104
3166,
3236,
12,
82,
152,
222,
292,
362,
432,
502,
572,
642,
712,57.8933463442024
782,74.06784438866411
852,89.09834307831814
922,112.25969074061624
992,88.7289535229055
1062,109.90022869286504
1132,116.65842133335252
1202,101.78761290003723
1272,145.28142414021443
1342,145.48128329402496
1412,105.38923081916
1482,116.9805421227943
1552,131.3165001685936
1622,125.40424699142638
1692,150.03762134964722
1762,150.65226469680317
1832,138.62591219780214
1902,147.39527838419423
1972,205.4089925417141
2042,173.09805095691698
2112,144.21704805931205
2182,144.79700811206106
2252,90.95193978609612
2322,112.77903788539574
2392,90.19015195906822
2462,89.89625065087873
2532,96.175854678715
2602,174.08420510781315
2672,137.44770522383578
2742,87.96647504788533
2812,148.72100325294332
2882,152.9013091551517
2952,160.8465255632034
3022,71.89750191261412
3092,72.55474324876263
3162,27.776190783069392
3232,47.641952354122424
8,
78,
148,
218,
288,
358,
428,76.567385764806
498,81.78470696814604
568,126.36099034854787
638,93.57074731685215
708,89.59414849891746
778,98.40110336133979
848,143.06255561166046
918,159.90243544905275
988,111.06999915903833
1058,138.64905323899168
1128,157.59963795646348
1198,136.1413101073578
1268,143.8828765586346
1338,161.06819997722272
1408,127.81080229213005
1478,219.82560247410342
1548,176.846010796978
1618,171.18303887446487
1688,147.04918132506373
1758,138.4007613624112
1828,161.70270301722408
1898,148.90858235289747
1968,137.919100566518
2038,152.37308041759638
2108,161.4452941703387
2178,142.0850025547179
2248,117.33471632938027
2318,121.08430662827584
2388,137.74622240708663
2458,129.21618516012882
2528,139.29380706724388
2598,99.73510672826868
2668,151.6709900572843
2738,186.64860419354955
2808,162.4325153374233
2878,123.8794365141029
2948,82.65649572157442
3018,86.70327591070782
3088,74.06900185225388
3158,103.21890665355718
3228,83.84554427393059
4,
74,
144,
214,
284,
354,62.976761983232066
424,89.05199902221742
494,85.54768529458849
564,
634,
704,
774,
844,
914,99.01643888004156
984,102.08008026062159
1054,141.2175293388105
1124,118.32297748004211
1194,152.6463462459769
1264,136.48059658062877
1334,169.02142389869798
1404,157.708786551379
1474,175.58344511055896
1544,185.70869323545529
1614,183.05214468005485
1684,181.41851454427461
1754,154.83518362001195
1824,167.1454592180924
1894,135.26173653913523
1964,136.05772981725042
2034,149.99748529352436
2104,164.25840084977082
2174,160.4077732440376
2244,109.09918680038179
2314,140.01325616954807
2384,119.73563663773304
2454,99.75430504150619
2524,130.4465143652927
2594,134.6587417582898
2664,161.12663875762848
2734,109.47145192362125
2804,143.63823096558465
2874,112.68375257506312
2944,138.8547364865361
3014,137.14703072754577
3084,123.55016514658124
3154,151.95005496017
3224,152.66502249986854
70,
140,
210,
280,59.1551724137931
350,28.290433539409936
420,33.50191111402962
490,36.99793288434983
560,14.836683417085426
630,20.304321315251638
700,19.527339629753875
770,25.30328146143437
840,13.534883720930232
910,7.0
980,7.0
1050,24.22222222222222
1120,11.307692307692308
1190,19.0
1260,35.9496855345912
1330,10.0
1400,18.444444444444443
1470,37.35
1540,22.181229773462782
1610,15.727272727272727
1680,19.162790697674417
1750,
1820,
1890,
1960,
2030,
2100,
2170,
2240,
2310,
2380,
2450,
2520,
2590,
2660,
2730,
2800,
2870,
2940,
3010,
3080,
3150,
3220,
66,
136,
206,
276,
346,50.50298665063669
416,75.19818894178562
486,52.47909657687331
556,28.161665203243633
626,12.5
696,
766,
836,
906,29.211365801539
976,58.086184461779666
1046,50.64478997629994
1116,39.26919527311065
1186,57.27789709827892
1256,65.6110309703601
1326,34.783995880177834
1396,28.186168065324573
1466,47.23212745450549
1536,30.065030134036355
1606,22.233668058797036
1676,21.6455795107631
1746,
1816,
1886,
1956,
2026,34.95575788321363
2096,
2166,
2236,
2306,
2376,
2446,
2516,
2586,57.0104388251039
2656,48.65777967030586
2726,
2796,26.488574537540806
2866,32.52539912917271
2936,15.402777777777779
3006,34.65296655529244
3076,65.77830089147355
3146,93.87963244006467
3216,87.54189088920643
62,56.74721736179951
132,64.96750355309004
202,32.28372345969954
272,35.93569621571196
342,16.292002150510104
412,20.41644131133291
482,47.48087149023671
552,55.259767878985585
622,60.93089264451879
692,27.731209692078846
762,45.20330439093031
832,57.27489330969733
902,
972,
1042,
1112,
1182,
1252,
1322,
1392,
1462,
1532,
1602,
1672,
1742,
1812,
1882,59.16279069767442
1952,161.48275862068965
2022,75.62889518413597
2092,78.4115528096464
2162,88.47106520356108
2232,
2302,
2372,
2442,
2512,52.37882162950473
2582,106.14401490854561
2652,60.722447975076896
2722,67.37779787562172
2792,26.932542624166047
2862,23.974874371859297
2932,48.19036548694897
3002,59.88582340710615
3072,58.75650903823359
3142,31.964607383043294
3212,31.194594830237754
58,
128,81.6916834228355
198,114.84688209782992
268,49.465958343625786
338,53.61688007239407
408,47.371723448998225
478,49.46305513598184
548,29.46125199122762
618,52.81561076138257
688,61.29540462292207
758,59.226301127790656
828,52.55052199948418
898,
968,
1038,
1108,
1178,
1248,
1318,
1388,
1458,54.29984659338803
1528,56.10779425932401
1598,59.25107441291079
1668,
1738,
1808,
1878,
1948,85.39583295784296
2018,80.49273404941584
2088,83.59352675494969
2158,46.53927214702856
2228,21.51820073083183
2298,25.801910007292836
2368,68.38778270450997
2438,64.59580532122662
2508,75.87458831689722
2578,65.05749245252852
2648,51.0636861307534
2718,71.362180496891
2788,46.088458229733845
2858,69.31473161279291
2928,39.90988164753482
2998,39.94892666143006
3068,53.44310060472787
3138,62.56227126890667
3208,73.55180558291335
54,87.72826474937537
124,105.43616496974987
194,92.55616941988644
264,75.68333624761782
334,55.08044543930524
404,56.07420384060791
474,118.80385805950809
544,87.0867776992885
614,50.189532276866146
684,46.44971364431142
754,78.17529707355965
824,85.435328660909
894,89.77965013126777
964,74.88217164364801
1034,70.39803138710654
1104,
1174,
1244,
1314,
1384,
1454,
1524,75.67245561833987
1594,58.53658536585366
1664,
1734,61.49744325641421
1804,81.88180850871716
1874,102.20384936170153
1944,53.724841646952726
2014,
2084,
2154,63.55830524057616
2224,71.04798556943237
2294,64.59866898918365
2364,73.90043494793676
2434,101.39259282052286
2504,71.24643327495855
2574,101.24130050542176
2644,86.41092099122329
2714,109.12640967039707
2784,89.83170610428613
2854,63.16526307375213
2924,86.18108336534767
2994,62.90687959689545
3064,74.43766668282984
3134,
3204,
50,
120,
190,
260,
330,
400,
470,
540,
610,
680,122.9451253739191
750,92.17611955606966
820,131.20256593457796
890,89.85638064162345
960,85.44863862053325
1030,103.16591887547666
1100,105.07544393129953
1170,68.73584269268156
1240,85.21300231393413
1310,93.92896458233028
1380,107.17017879591451
1450,110.7936966822872
1520,113.34260933407562
1590,114.74198178735566
1660,89.55513834225873
1730,69.49564719159649
1800,94.91805870841488
1870,
1940,34.333333333333336
2010,72.51084248085748
2080,90.63416751359561
2150,154.21262610216723
2220,152.25417396970093
2290,147.62354410260912
2360,126.92080621829662
2430,86.67056172272767
2500,64.74990452203676
2570,173.4013690217501
2640,82.20482411889883
2710,101.64113261157232
2780,76.84286713926963
2850,85.97591720068115
2920,119.17165176065562
2990,61.89563992552417
3060,256.2476125365448
3130,82.88807260527335
3200,
46,
116,
186,
256,
326,
396,
466,
536,
606,59.52212389380531
676,79.0421132561542
746,74.81493511740275
816,96.31574142260328
886,97.62756410793523
956,95.89287495586332
1026,126.48339585253517
1096,112.28877511210861
1166,114.01663042610538
1236,120.86265024583598
1306,143.90781496436065
1376,134.77246658523015
1446,108.48621575555889
1516,115.42305258785724
1586,79.2494981907935
1656,104.19227783508045
1726,154.45309559202127
1796,148.93833067581846
1866,168.90975894498703
1936,178.37030603937419
2006,199.46444469375186
2076,150.2470655634843
2146,109.26310480943138
2216,105.18696840008612
2286,94.92425448972567
2356,78.67735923001021
2426,89.57504892367908
2496,65.479498324912
2566,105.27724679794906
2636,151.67434643357615
2706,101.36636638742068
2776,83.4867843939294
2846,157.96023233734937
2916,216.64816775922398
2986,114.71477907432022
3056,81.3838492819942
3126,46.08628984325233
3196,45.63118577739608
42,
112,
182,
252,
322,
392,66.92483196502083
462,93.85429213475918
532,101.67889486305707
602,116.52008419477968
672,92.00582398273512
742,91.45015649669003
812,90.83221939855079
882,152.46154089728049
952,141.05540783757183
1022,147.92132859275628
1092,112.69463071491987
1162,140.78543029310512
1232,121.92236113043549
1302,124.64419912645909
1372,181.02636903589635
1442,186.33997324372
1512,158.00474043304988
1582,157.35046952772313
1652,166.72389339210946
1722,153.91469761392358
1792,150.42297677305922
1862,143.25263178298957
1932,170.3992239165528
2002,166.07331962643772
2072,115.18602770190547
2142,88.33343959735323
2212,141.23538166887462
2282,166.28119346639147
2352,136.95382443975888
2422,141.36297098069585
2492,99.18832209131162
2562,98.58263545509546
2632,170.83104149966084
2702,190.19880606618196
2772,170.08169148976117
2842,100.08767072647977
2912,105.04316448833518
2982,115.84545093763028
3052,100.52590201968646
3122,113.74519444618788
3192,92.11172259798325
38,
108,
178,
248,
318,
388,77.29459462898691
458,101.05072688675493
528,92.14210753371101
598,73.96318605473607
668,78.81210421477202
738,75.9090909090909
808,66.2625
878,
948,94.70332676911579
1018,92.2463732211065
1088,122.87321201771913
1158,138.74779044439677
1228,135.6794260002356
1298,154.45351068488176
1368,170.6059485598489
1438,156.18678603279918
1508,158.98273899205563
1578,174.41001557322653
1648,196.02184268602227
1718,171.22592507979192
1788,171.98582779687928
1858,133.14185567614234
1928,138.02665226311754
1998,168.54883602635988
2068,167.20809546994266
2138,138.13002111603697
2208,144.04333061856596
2278,146.48068412688835
2348,132.3229141923241
2418,128.94057669022817
2488,135.28336003496898
2558,148.06626134369972
2628,155.355698879984
2698,132.72152975630067
2768,122.1532262886108
2838,95.32738992238619
2908,115.53534450689762
2978,112.40135150188298
3048,117.66874681106354
3118,93.84299156212194
3188,150.60447042474004
35,
105,
175,
245,
315,49.18564491456083
385,40.91880486474672
455,55.156226553447695
525,31.024633226286024
595,21.05581779996511
665,24.840942533959193
735,19.61916286975344
805,23.339294827908137
875,13.604477611940299
945,20.0
1015,21.0
1085,30.942196531791907
1155,16.88888888888889
1225,34.76060606060606
1295,38.863787375415285
1365,23.714285714285715
1435,8.666666666666666
1505,13.8
1575,10.03921568627451
1645,
1715,13.158210147822611
1785,
1855,
1925,
1995,
2065,
2135,
2205,
2275,
2345,
2415,
2485,
2555,
2625,
2695,
2765,21.441558441558442
2835,28.649514070309966
2905,7.0
2975,
3045,
3115,
3185,
